sample_id	Productive	mutatedStatus	totalCloneCount	totalCloneFraction	cloneId	cloneCount	cloneFraction	V_Gene	J_Gene	C_Gene	igblastnTopVAllele	igblastnVAllele	igblastnJAllele	igblastnTopVAlleles	bestVGene	bestDGene	bestJGene	bestCGene	bestVHitScore	bestDHitScore	bestJHitScore	bestCHitScore	igblastnTopBitScore	allBitScores	patient_id	biopsy_id	preservation	locus
81-52884T	NA	NA	NA	NA	NA	NA	NA	NULL	NULL	NULL	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	81-52884	Bx_37833	Snap_Frozen_Tissue	IGK
CCS_0902-F115532	NA	NA	NA	NA	NA	NA	NA	NULL	NULL	NULL	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	84-62265	Bx_38588	FFPE	IGK
CLC02058-F80192	NA	NA	NA	NA	NA	NA	NA	NULL	NULL	NULL	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	85-31244	Bx_55093	FFPE	IGK
CCS_1168-D99067	Yes	MUTATED	179	0.36755646817248455	0,6,10,11,16,24,26,33,136,143,158,275,292	121	0.24845995893223816	IGKV2-28	IGKJ1	IGKC	IGKV2-28*01	IGKV2-28*01,IGKV2D-28*01,IGKV2/OR22-4*01	IGKJ1*01	IGKV2-28*01,IGKV2D-28*01	IGKV2D-28	NA	IGKJ1	IGKC	159.8	NA	116.8	216.6	29.9	29.9,29.9,26.8	87-51689	Bx_39750	FFPE	IGK
89-62169T	Yes	UNMUTATED	598	0.35872825434913014	2,3,7	231	0.13857228554289142	IGKV3-20	IGKJ5	IGKC	IGKV3-20*01	IGKV3-20*01,IGKV3D-20*01,IGKV3D-20*02	IGKJ5*01	IGKV3-20*01	IGKV3D-20	NA	IGKJ5	IGKC	315.3	NA	154.6	231.1	332	332,322,300	89-62169	Bx_41065	Snap_Frozen_Tissue	IGK
CCS_1879-D76322	NA	NA	NA	NA	NA	NA	NA	NULL	NULL	NULL	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	91-35532	Bx_42415	FFPE	IGK
CCS_1526-D76323	Yes	MUTATED	629	0.7263279445727482	0,2,5,10,14,23,27,35,38	420	0.48498845265588914	IGKV1-39	IGKJ2	IGKC	IGKV1-39*01	IGKV1-39*01,IGKV1-39*02,IGKV1D-39*01	IGKJ2*01	IGKV1-39*01,IGKV1-39*02,IGKV1D-39*01	IGKV1-39	NA	IGKJ2	IGKC	366.3	NA	159.9	223.6	107	107,107,107	91-36632	Bx_42505	FFPE	IGK
92-38626_tumorA	Yes	MUTATED	2235	0.9650259067357512	0	2235	0.9650259067357512	IGKV3-20	IGKJ1	IGKC	IGKV3-20*01	IGKV3-20*01,IGKV3D-20*01,IGKV3D-20*02	IGKJ1*01	IGKV3-20*01	IGKV3D-20	NA	IGKJ1	IGKC	386.3	NA	154.0	236.0	424	424,411,399	92-38626	Bx_43553	FFPE	IGK
DLC_0053-A38011	Yes	MUTATED	27596	0.7288381797533212	0,31,61,100,109,144,167,238,373,377,404,408,463,468,471,538,616,618,904,907,919,922,1097,1178,1183,1200,1620,1665,1666,1671,1683,1692,2506,2565,2835,2836,2842,2844,2845,2846,2854,2863,2871,2874,2875,2944,2946,2960,2961,2968,5037,5503,5701,5710,5712,5720,5721,5730,5737,5747,5754,5763,5772,5894,5983,5984,5993	27114	0.7161080738451787	IGKV1-5	IGKJ1	IGKC	IGKV1-5*03	IGKV1-5*03,IGKV1-5*04,IGKV1-5*05	IGKJ1*01	IGKV1-5*03	IGKV1-5	NA	IGKJ1	IGKC	289.9	NA	117.3	175.3	408	408,405,402	94-26795	Bx_45998	Snap_Frozen_Tissue	IGK
CCS_1014-D85878	Yes	MUTATED	2009	0.7263195950831524	0,4,11,16,24,25,27,41,63,80,93,129,134,138,142,147,150,151,162,234,255,256,257,264,269,285,286,287,293,460,461,467,471,477,480,492,501,509,511,514,519,520,522,523,524,528,532,534,538,545,546,752,799,801,803,812,814,818,822,824,829,859,862,863,865,867,868,869,870,871,872	1785	0.6453362255965293	IGKV1-39	IGKJ1	IGKC	IGKV1-39*01	IGKV1-39*01,IGKV1-39*02,IGKV1D-39*01	IGKJ1*01	IGKV1-39*01,IGKV1-39*02,IGKV1D-39*01	IGKV1D-39	NA	IGKJ1	IGKC	302.6	NA	141.5	191.9	107	107,107,107	95-31253	Bx_47323	FFPE	IGK
95-32141_tumorA	Yes	MUTATED	534	0.2309688581314879	0	534	0.2309688581314879	IGKV1-39	IGKJ3	IGKC	IGKV1-39*01	IGKV1-39*01,IGKV1-39*02,IGKV1D-39*01	IGKJ3*01	IGKV1-39*01,IGKV1-39*02,IGKV1D-39*01	IGKV1D-39	NA	IGKJ3	IGKC	372.1	NA	177.0	188.0	120	120,120,120	95-32141	Bx_47371	FFPE	IGK
95-32814T	Yes	MUTATED	3753	0.5374480882142346	0	3753	0.5374480882142346	IGKV1-17	IGKJ1	IGKC	IGKV1-17*01	IGKV1-17*01,IGKV1-17*02,IGKV1-17*03	IGKJ1*01	IGKV1-17*01	IGKV1-17	NA	IGKJ1	IGKC	206.8	NA	132.9	218.5	313	313,310,297	95-32814	Bx_47413	Snap_Frozen_Tissue	IGK
96-11779T	NA	NA	NA	NA	NA	NA	NA	NULL	NULL	NULL	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	96-11779	Bx_47496	Immunotube	IGK
CCS_1884-A38027	Yes	MUTATED	9351	0.9987183595001602	0,4,51	9259	0.9888924490013884	IGKV4-1	IGKJ1	IGKC	IGKV4-1*01	IGKV4-1*01,IGKV4-1*02,IGKV4-1*03	IGKJ1*01	IGKV4-1*01	IGKV4-1	NA	IGKJ1	IGKC	270.8	NA	104.0	228.9	428	428,425,425	96-15456	Bx_47705	Immunotube	IGK
DLC_0147-A38094	NA	NA	NA	NA	NA	NA	NA	NULL	NULL	NULL	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	96-20883	Bx_47918	Snap_Frozen_Tissue	IGK
CLC02009-F80167	NA	NA	NA	NA	NA	NA	NA	NULL	NULL	NULL	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	96-30024	Bx_48353	FFPE	IGK
96-31596T	NA	NA	NA	NA	NA	NA	NA	NULL	NULL	NULL	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	96-31596	Bx_48458	Snap_Frozen_Tissue	IGK
97-14402T	Yes	MUTATED	18475	0.9386749314094096	0,2,3	15504	0.7877248247129357	IGKV3-15	IGKJ4	IGKC	IGKV3-15*01	IGKV3-15*01,IGKV3D-15*01,IGKV3D-15*02	IGKJ4*01	IGKV3-15*01	IGKV3-15	NA	IGKJ4	IGKC	338.1	NA	117.3	156.1	414	414,411,405	97-14402	Bx_49124	Immunotube	IGK
97-18502_tumorA	NA	NA	NA	NA	NA	NA	NA	NULL	NULL	NULL	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	97-18502	Bx_49390	FFPE	IGK
98-22532T	Yes	MUTATED	44432	0.9134680619230692	0	44432	0.9134680619230692	IGKV3-11	IGKJ2	IGKC	IGKV3-11*01	IGKV3-11*01,IGKV3-11*02,IGKV3D-11*02	IGKJ2*01	IGKV3-11*01	IGKV3-11	NA	IGKJ2	IGKC	273.9	NA	130.1	201.2	413	413,410,405	98-22532	Bx_50999	Snap_Frozen_Tissue	IGK
GE0187-A55303	No	UNMUTATED	263	0.7050938337801609	3,31	259	0.6943699731903485	IGKV4-1	IGKJ2	NULL	IGKV4-1*02	IGKV4-1*02,IGKV4-1*01,IGKV4-1*03	IGKJ2*01,IGKJ2*02,IGKJ2*03	IGKV4-1*02	IGKV4-1	NA	IGKJ2	NA	351.3	NA	122.4	NA	350	350,347,344	99-13280	Bx_51815	Immunotube	IGK
99-13520T	NA	NA	NA	NA	NA	NA	NA	NULL	NULL	NULL	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	99-13520	Bx_51839	Snap_Frozen_Tissue	IGK
CCS_0767-D85971	Yes	MUTATED	1592	0.9050596930073904	0,10,32,53,57,58,144,147,158,172,174,175,176,181,182,183,195,548,555,556,563,567,578	1545	0.8783399658897101	IGKV1-5	IGKJ1	IGKC	IGKV1-5*03	IGKV1-5*03,IGKV1-5*04,IGKV1-5*05	IGKJ1*01	IGKV1-5*03	IGKV1-5	NA	IGKJ1	IGKC	417.9	NA	141.1	175.2	399	399,396,392	99-25440	Bx_52717	FFPE	IGK
BLGSP-71-06-00001-01A-11R	Yes	MUTATED	11814	0.9611129189716888	0	11814	0.9611129189716888	IGKV3-20	IGKJ2	IGKC	IGKV3-20*01	IGKV3-20*01,IGKV3D-20*01,IGKV3D-20*02	IGKJ2*01,IGKJ2*02,IGKJ2*03	IGKV3-20*01	IGKV3-20	NA	IGKJ2	IGKC	221.4	NA	71.7	163.9	397	397,382,378	BLGSP-71-06-00001	BLGSP-71-06-00001-01	Snap_Frozen_Tissue	IGK
BLGSP-71-06-00002-01C-01R	NA	NA	NA	NA	NA	NA	NA	NULL	NULL	NULL	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	BLGSP-71-06-00002	BLGSP-71-06-00002-01	Snap_Frozen_Tissue	IGK
BLGSP-71-06-00004-01A-11R	Yes	UNMUTATED	11760	0.9731876861966235	0	11760	0.9731876861966235	IGKV1-5	IGKJ1	IGKC	IGKV1-5*03	IGKV1-5*03,IGKV1-5*04,IGKV1-5*05	IGKJ1*01	IGKV1-5*03	IGKV1-5	NA	IGKJ1	IGKC	334.5	NA	112.1	127.1	417	417,414,411	BLGSP-71-06-00004	BLGSP-71-06-00004-01	Snap_Frozen_Tissue	IGK
BLGSP-71-06-00005-01A-21R	Yes	MUTATED	6603	0.7730944854232525	1	6603	0.7730944854232525	IGKV1-9	IGKJ1	IGKC	IGKV1-9*01	IGKV1-9*01,IGKV1-13*02,IGKV1D-13*02	IGKJ1*01	IGKV1-9*01	IGKV1-9	NA	IGKJ1	IGKC	346.5	NA	143.2	154.2	416	416,403,403	BLGSP-71-06-00005	BLGSP-71-06-00005-01	Snap_Frozen_Tissue	IGK
BLGSP-71-06-00007-01A-11R	Yes	MUTATED	14344	0.9849618897205246	0	14344	0.9849618897205246	IGKV3-20	IGKJ5	IGKC	IGKV3-20*01	IGKV3-20*01,IGKV3D-20*01,IGKV3D-20*02	IGKJ5*01	IGKV3-20*01	IGKV3-20	NA	IGKJ5	IGKC	283.8	NA	118.3	158.8	392	392,383,377	BLGSP-71-06-00007	BLGSP-71-06-00007-01	Snap_Frozen_Tissue	IGK
BLGSP-71-06-00008-01A-11R	NA	NA	NA	NA	NA	NA	NA	NULL	NULL	NULL	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	BLGSP-71-06-00008	BLGSP-71-06-00008-01	Snap_Frozen_Tissue	IGK
BLGSP-71-06-00011-01A-11R	Yes	MUTATED	3999	0.6739130434782609	0	3999	0.6739130434782609	IGKV1-39	IGKJ2	IGKC	IGKV1-39*01	IGKV1-39*01,IGKV1D-39*01,IGKV1-17*02	IGKJ2*03	IGKV1-39*01,IGKV1D-39*01	IGKV1-39	NA	IGKJ2	IGKC	191.8	NA	80.1	171.5	179	179,179,160	BLGSP-71-06-00011	BLGSP-71-06-00011-01	Snap_Frozen_Tissue	IGK
BLGSP-71-06-00012-01A-11R	NA	NA	NA	NA	NA	NA	NA	NULL	NULL	NULL	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	BLGSP-71-06-00012	BLGSP-71-06-00012-01	Snap_Frozen_Tissue	IGK
BLGSP-71-06-00013-01B-11R	Yes	MUTATED	5826	0.9518052605783368	0	5826	0.9518052605783368	IGKV1-39	IGKJ5	IGKC	IGKV1-39*01	IGKV1-39*01,IGKV1D-39*01,IGKV1-39*02	IGKJ5*01	IGKV1-39*01,IGKV1D-39*01	IGKV1D-39	NA	IGKJ5	IGKC	316.1	NA	139.3	141.1	204	204,204,201	BLGSP-71-06-00013	BLGSP-71-06-00013-01	Snap_Frozen_Tissue	IGK
BLGSP-71-06-00015-01A-21R	NA	NA	NA	NA	NA	NA	NA	NULL	NULL	NULL	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	BLGSP-71-06-00015	BLGSP-71-06-00015-01	Snap_Frozen_Tissue	IGK
BLGSP-71-06-00016-01A-01R	Yes	MUTATED	7549	0.47104704854611257	0	7549	0.47104704854611257	IGKV3-20	IGKJ4	IGKC	IGKV3-20*01	IGKV3-20*01,IGKV3D-20*01,IGKV3D-20*02	IGKJ4*01	IGKV3-20*01	IGKV3-20	NA	IGKJ4	IGKC	286.1	NA	134.2	215.7	408	408,392,386	BLGSP-71-06-00016	BLGSP-71-06-00016-01	Snap_Frozen_Tissue	IGK
BLGSP-71-06-00019-01A-11R	Yes	UNMUTATED	307	0.4109772423025435	7	307	0.4109772423025435	IGKV5-2	IGKJ2	NULL	IGKV5-2*01	IGKV5-2*01,IGKV6D-41*01,IGKV1/OR2-108*01	IGKJ2*01,IGKJ2*02	IGKV5-2*01	IGKV5-2	NA	IGKJ2	NA	315.4	NA	129.6	NA	439	439,149,149	BLGSP-71-06-00019	BLGSP-71-06-00019-01	Snap_Frozen_Tissue	IGK
BLGSP-71-06-00020-01A-11R	NA	NA	NA	NA	NA	NA	NA	NULL	NULL	NULL	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	BLGSP-71-06-00020	BLGSP-71-06-00020-01	Snap_Frozen_Tissue	IGK
BLGSP-71-06-00071-01B-11R	Yes	MUTATED	27317	0.9673843756639988	0	27317	0.9673843756639988	IGKV3-20	IGKJ4	IGKC	IGKV3-20*01	IGKV3-20*01,IGKV3D-20*01,IGKV3D-20*02	IGKJ4*01	IGKV3-20*01	IGKV3D-20	NA	IGKJ4	IGKC	248.9	NA	131.3	161.5	355	355,346,343	BLGSP-71-06-00071	BLGSP-71-06-00071-01	Snap_Frozen_Tissue	IGK
BLGSP-71-06-00072-01A-11R	Yes	MUTATED	5435	0.9123719993285212	0	5435	0.9123719993285212	IGKV3-20	IGKJ4	IGKC	IGKV3-20*01	IGKV3-20*01,IGKV3D-20*01,IGKV3D-20*02	IGKJ4*01	IGKV3-20*01	IGKV3D-20	NA	IGKJ4	IGKC	297.0	NA	122.9	176.8	304	304,300,279	BLGSP-71-06-00072	BLGSP-71-06-00072-01	Snap_Frozen_Tissue	IGK
BLGSP-71-06-00074-01A-11R	NA	NA	NA	NA	NA	NA	NA	NULL	NULL	NULL	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	BLGSP-71-06-00074	BLGSP-71-06-00074-01	Snap_Frozen_Tissue	IGK
BLGSP-71-06-00075-01B-11R	Yes	MUTATED	2064	0.9805225653206652	0	2064	0.9805225653206652	IGKV1-39	IGKJ1	IGKC	IGKV1-39*01	IGKV1-39*01,IGKV1D-39*01,IGKV1-39*02	IGKJ1*01	IGKV1-39*01,IGKV1D-39*01	IGKV1-39	NA	IGKJ1	IGKC	283.1	NA	116.8	110.4	386	386,386,371	BLGSP-71-06-00075	BLGSP-71-06-00075-01	Snap_Frozen_Tissue	IGK
BLGSP-71-06-00076-01A-11R	Yes	MUTATED	7830	0.9865188358321784	0	7830	0.9865188358321784	IGKV3-20	IGKJ1	IGKC	IGKV3-20*01	IGKV3-20*01,IGKV3D-20*01,IGKV3D-20*02	IGKJ1*01	IGKV3-20*01	IGKV3-20	NA	IGKJ1	IGKC	278.7	NA	113.5	169.5	400	400,385,377	BLGSP-71-06-00076	BLGSP-71-06-00076-01	Snap_Frozen_Tissue	IGK
BLGSP-71-06-00078-01A-11R	Yes	MUTATED	11087	0.9696519153402134	0	11087	0.9696519153402134	IGKV2-28	IGKJ5	IGKC	IGKV2-28*01	IGKV2-28*01,IGKV2D-28*01,IGKV2-18*01	IGKJ5*01	IGKV2-28*01,IGKV2D-28*01	IGKV2D-28	NA	IGKJ5	IGKC	265.7	NA	147.0	180.6	124	124,124,101	BLGSP-71-06-00078	BLGSP-71-06-00078-01	Snap_Frozen_Tissue	IGK
BLGSP-71-06-00080-01A-11R	NA	NA	NA	NA	NA	NA	NA	NULL	NULL	NULL	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	BLGSP-71-06-00080	BLGSP-71-06-00080-01	Snap_Frozen_Tissue	IGK
BLGSP-71-06-00081-01D-12R	NA	NA	NA	NA	NA	NA	NA	NULL	NULL	NULL	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	BLGSP-71-06-00081	BLGSP-71-06-00081-01	Snap_Frozen_Tissue	IGK
BLGSP-71-06-00084-01A-01R	Yes	MUTATED	7101	0.9109685695958948	0	7101	0.9109685695958948	IGKV1-5	IGKJ1	IGKC	IGKV1-5*03	IGKV1-5*03,IGKV1-5*04,IGKV1-5*05	IGKJ1*01	IGKV1-5*03	IGKV1-5	NA	IGKJ1	IGKC	324.3	NA	104.3	105.7	388	388,385,385	BLGSP-71-06-00084	BLGSP-71-06-00084-01	Snap_Frozen_Tissue	IGK
BLGSP-71-06-00085-01A-01R	Yes	MUTATED	25358	0.9940025871192819	0,2	16587	0.6501901140684411	IGKV3-20	IGKJ3	IGKC	IGKV3-20*01	IGKV3-20*01,IGKV3D-20*01,IGKV3D-20*02	IGKJ3*01	IGKV3-20*01	IGKV3D-20	NA	IGKJ3	IGKC	242.7	NA	126.5	222.5	427	427,411,406	BLGSP-71-06-00085	BLGSP-71-06-00085-01	Snap_Frozen_Tissue	IGK
BLGSP-71-06-00086-01A-01R	Yes	MUTATED	8341	0.898040482342808	0	8341	0.898040482342808	IGKV1-NL1	IGKJ2	IGKC	IGKV1-NL1*01	IGKV1-NL1*01,IGKV1D-43*01,IGKV1-13*02	IGKJ2*01	IGKV1-NL1*01	IGKV1D-43	NA	IGKJ2	IGKC	228.4	NA	112.9	185.9	389	389,355,349	BLGSP-71-06-00086	BLGSP-71-06-00086-01	Snap_Frozen_Tissue	IGK
BLGSP-71-06-00087-01A-01R	Yes	MUTATED	322	0.16632231404958678	2,3	164	0.08471074380165289	IGKV2-28	IGKJ4	IGKC	IGKV2-28*01	IGKV2-28*01,IGKV2D-28*01,IGKV2-18*01	IGKJ4*01	IGKV2-28*01,IGKV2D-28*01	IGKV2D-28	NA	IGKJ4	IGKC	325.1	NA	151.1	180.4	128	128,128,107	BLGSP-71-06-00087	BLGSP-71-06-00087-01	Snap_Frozen_Tissue	IGK
BLGSP-71-06-00088-01A-01R	Yes	MUTATED	6319	0.9656173594132029	0,2	5907	0.902658924205379	IGKV1-33	IGKJ4	IGKC	IGKV1-33*01	IGKV1-33*01,IGKV1D-33*01,IGKV1-NL1*01	IGKJ4*01	IGKV1-33*01,IGKV1D-33*01	IGKV1-33	NA	IGKJ4	IGKC	222.5	NA	107.0	149.0	369	369,369,307	BLGSP-71-06-00088	BLGSP-71-06-00088-01	Snap_Frozen_Tissue	IGK
BLGSP-71-06-00089-01A-01R	Yes	UNMUTATED	126	0.18666666666666668	6	126	0.18666666666666668	IGKV3-20	IGKJ4	NULL	IGKV3-20*01	IGKV3-20*01,IGKV3D-20*01,IGKV3D-20*02	IGKJ4*01	IGKV3-20*01	IGKV3-20	NA	IGKJ4	NA	393.3	NA	132.9	NA	329	329,319,299	BLGSP-71-06-00089	BLGSP-71-06-00089-01	Snap_Frozen_Tissue	IGK
BLGSP-71-06-00090-01A-01R	Yes	MUTATED	11729	0.9561424961278226	0,2	9212	0.7509578544061303	IGKV1-17	IGKJ1	IGKC	IGKV1-17*01	IGKV1-17*01,IGKV1-17*02,IGKV1-17*03	IGKJ1*01	IGKV1-17*01	IGKV1-17	NA	IGKJ1	IGKC	274.0	NA	120.3	173.1	276	276,272,269	BLGSP-71-06-00090	BLGSP-71-06-00090-01	Snap_Frozen_Tissue	IGK
BLGSP-71-06-00093-01A-01R	Yes	MUTATED	8347	0.8874122900276419	0	8347	0.8874122900276419	IGKV1-39	IGKJ2	IGKC	IGKV1-39*01	IGKV1-39*01,IGKV1D-39*01,IGKV1-39*02	IGKJ2*01,IGKJ2*02	IGKV1-39*01,IGKV1D-39*01	IGKV1D-39	NA	IGKJ2	IGKC	260.9	NA	125.1	182.8	385	385,385,363	BLGSP-71-06-00093	BLGSP-71-06-00093-01	Snap_Frozen_Tissue	IGK
BLGSP-71-06-00094-01A-01R	Yes	MUTATED	1458	0.578112609040444	2	1458	0.578112609040444	IGKV1-5	IGKJ1	IGKC	IGKV1-5*04	IGKV1-5*04,IGKV1-5*03,IGKV1-5*05	IGKJ1*01	IGKV1-5*04	IGKV1-5	NA	IGKJ1	IGKC	252.6	NA	117.7	199.8	406	406,403,403	BLGSP-71-06-00094	BLGSP-71-06-00094-01	Snap_Frozen_Tissue	IGK
BLGSP-71-06-00095-01A-01R	NA	NA	NA	NA	NA	NA	NA	NULL	NULL	NULL	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	BLGSP-71-06-00095	BLGSP-71-06-00095-01	Snap_Frozen_Tissue	IGK
BLGSP-71-06-00098-01A-01R	Yes	MUTATED	3093	0.17013201320132013	0	3093	0.17013201320132013	IGKV1-5	IGKJ2	IGKC	IGKV1-5*03	IGKV1-5*03,IGKV1-5*04,IGKV1-5*05	IGKJ2*01,IGKJ2*02	IGKV1-5*03	IGKV1-5	NA	IGKJ2	IGKC	287.9	NA	117.8	196.2	400	400,397,394	BLGSP-71-06-00098	BLGSP-71-06-00098-01	Snap_Frozen_Tissue	IGK
BLGSP-71-06-00137-01A-01R	Yes	MUTATED	6772	0.9749496112870716	0	6772	0.9749496112870716	IGKV4-1	IGKJ4	IGKC	IGKV4-1*01	IGKV4-1*01,IGKV4-1*02,IGKV3-15*01	IGKJ4*01	IGKV4-1*01	IGKV4-1	NA	IGKJ4	IGKC	310.5	NA	128.5	162.1	438	438,434,218	BLGSP-71-06-00137	BLGSP-71-06-00137-01	Snap_Frozen_Tissue	IGK
BLGSP-71-06-00139-01A-01S	Yes	UNMUTATED	514	0.4759259259259259	1	514	0.4759259259259259	IGKV1-13	IGKJ3	IGKC	IGKV1-13*02	IGKV1-13*02,IGKV1D-13*02,IGKV1-13*01	IGKJ3*01	IGKV1-13*02,IGKV1D-13*02	IGKV1-9	NA	IGKJ3	IGKC	211.0	NA	148.0	265.0	39.2	39.2,39.2,36.1	BLGSP-71-06-00139	BLGSP-71-06-00139-01	FFPE	IGK
BLGSP-71-06-00142-01A-01R	Yes	UNMUTATED	172	0.1875681570338059	8	172	0.1875681570338059	IGKV3-15	IGKJ1	IGKC	IGKV3-15*01	IGKV3-15*01,IGKV3D-15*01,IGKV3D-15*02	IGKJ1*01	IGKV3-15*01	IGKV3D-15	NA	IGKJ1	IGKC	457.8	NA	134.2	109.7	449	449,445,439	BLGSP-71-06-00142	BLGSP-71-06-00142-01	Snap_Frozen_Tissue	IGK
BLGSP-71-06-00143-01A-01R	Yes	MUTATED	2415	0.986922762566408	0	2415	0.986922762566408	IGKV3-15	IGKJ1	IGKC	IGKV3-15*01	IGKV3-15*01,IGKV3D-15*01,IGKV3D-15*02	IGKJ1*01	IGKV3-15*01	IGKV3D-15	NA	IGKJ1	IGKC	401.2	NA	128.1	105.6	422	422,419,413	BLGSP-71-06-00143	BLGSP-71-06-00143-01	Snap_Frozen_Tissue	IGK
BLGSP-71-06-00144-01A-01R	NA	NA	NA	NA	NA	NA	NA	NULL	NULL	NULL	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	BLGSP-71-06-00144	BLGSP-71-06-00144-01	Snap_Frozen_Tissue	IGK
BLGSP-71-06-00146-01C-01S	NA	NA	NA	NA	NA	NA	NA	NULL	NULL	NULL	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	BLGSP-71-06-00146	BLGSP-71-06-00146-01	FFPE	IGK
BLGSP-71-06-00148-01A-01R	Yes	UNMUTATED	204	0.8063241106719368	2	204	0.8063241106719368	IGKV2D-29	IGKJ5	NULL	IGKV2D-29*01	IGKV2D-29*01,IGKV2D-29*02,IGKV2-29*03	IGKJ5*01	IGKV2D-29*01	IGKV2D-29	NA	IGKJ5	NA	418.2	NA	147.9	NA	467	467,464,455	BLGSP-71-06-00148	BLGSP-71-06-00148-01	Snap_Frozen_Tissue	IGK
BLGSP-71-06-00149-01A-01R	NA	NA	NA	NA	NA	NA	NA	NULL	NULL	NULL	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	BLGSP-71-06-00149	BLGSP-71-06-00149-01	Snap_Frozen_Tissue	IGK
BLGSP-71-06-00154-01A-01R	NA	NA	NA	NA	NA	NA	NA	NULL	NULL	NULL	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	BLGSP-71-06-00154	BLGSP-71-06-00154-01	Snap_Frozen_Tissue	IGK
BLGSP-71-06-00155-01A-01R	Yes	UNMUTATED	21514	0.9924347264507796	0	21514	0.9924347264507796	IGKV2-28	IGKJ1	IGKC	IGKV2-28*01	IGKV2-28*01,IGKV2D-28*01,IGKV2-40*01	IGKJ1*01	IGKV2-28*01,IGKV2D-28*01	IGKV2-28	NA	IGKJ1	IGKC	340.1	NA	131.0	198.3	461	461,461,366	BLGSP-71-06-00155	BLGSP-71-06-00155-01	Snap_Frozen_Tissue	IGK
BLGSP-71-06-00158-01A-01R	Yes	MUTATED	17967	0.9807314410480348	0	17967	0.9807314410480348	IGKV4-1	IGKJ4	IGKC	IGKV4-1*02	IGKV4-1*02,IGKV4-1*01,IGKV3-15*01	IGKJ4*01	IGKV4-1*02	IGKV4-1	NA	IGKJ4	IGKC	313.0	NA	125.8	145.6	419	419,416,229	BLGSP-71-06-00158	BLGSP-71-06-00158-01	Snap_Frozen_Tissue	IGK
BLGSP-71-06-00159-01A-01R	Yes	MUTATED	938	0.4775967413441955	2	938	0.4775967413441955	IGKV2-29	IGKJ2	IGKC	IGKV2-29*02	IGKV2-29*02,IGKV2-29*03,IGKV2-29*01	IGKJ2*01	IGKV2-29*02	IGKV2-29	NA	IGKJ2	IGKC	382.4	NA	131.6	82.2	436	436,433,430	BLGSP-71-06-00159	BLGSP-71-06-00159-01	Snap_Frozen_Tissue	IGK
BLGSP-71-06-00160-01A-03R	Yes	MUTATED	5659	0.9038492253633604	0	5659	0.9038492253633604	IGKV3-20	IGKJ1	IGKC	IGKV3-20*01	IGKV3-20*01,IGKV3D-20*01,IGKV3D-20*02	IGKJ1*01	IGKV3-20*01	IGKV3D-20	NA	IGKJ1	IGKC	316.8	NA	119.1	155.1	383	383,374,367	BLGSP-71-06-00160	BLGSP-71-06-00160-01	Snap_Frozen_Tissue	IGK
BLGSP-71-06-00161-01A-01R	Yes	MUTATED	437	0.3215599705665931	3,10	319	0.23473142016188372	IGKV3-11	IGKJ3	IGKC	IGKV3-11*01	IGKV3-11*01,IGKV3-11*02,IGKV3D-11*02	IGKJ3*01	IGKV3-11*01	IGKV3-11	NA	IGKJ3	IGKC	274.4	NA	112.7	222.8	411	411,408,402	BLGSP-71-06-00161	BLGSP-71-06-00161-01	Snap_Frozen_Tissue	IGK
BLGSP-71-06-00162-01A-01R	NA	NA	NA	NA	NA	NA	NA	NULL	NULL	NULL	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	BLGSP-71-06-00162	BLGSP-71-06-00162-01	Snap_Frozen_Tissue	IGK
